name,Sys_class_name,Class1,Class2,Class3,LOV_Hardwware_Status,HARDWARE_STATUS_FLAG,CNT
mj05b506-x7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj05b50f-x7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj05bmbx-x7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj05ub8f-x7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj061x47-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj064sj3-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj068ruc-x7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06brp7-w10,cmdb_ci_desktop_pc,in_stock,NULL,NULL,"In Stock",Y,1
mj06d9jj-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06d9jt-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06d9r7-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06d9rb-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06kvdk-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06net6-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06qw7y-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06qw86-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06qw8a-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06w6n9-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06wje7-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06wje9-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06wjea-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06wjee-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06wjeu-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06wjf2-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06xurz-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06xus0-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06y0wv-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06y0wx-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06y0x1-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06y0x3-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06zdr3-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06zdr4-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06zdr8-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06zdrb-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06zdre-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj06zhn3-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0743y7-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0743y8-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0743yd-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0743yk-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0743yn-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0743yp-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0743ys-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0743yt-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0743yv-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0743z0-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0743z4-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0743z6-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0743z8-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0743zc-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0743zd-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749pn-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749pq-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749ps-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749pu-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749pv-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749pw-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749px-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749q0-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749q1-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749q4-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749q5-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749q6-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749q7-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749qf-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749qj-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749qk-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749ql-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749qm-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749qp-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749qq-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749qr-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749qt-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749qu-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0749qv-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mj0780r1-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mp18zcjj-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
mxl0321b6b-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl0470dxj-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl1162hxk-x7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl1440z29-x7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl2090kbc-x7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl248116n-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl8491h6k-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl8491h6m-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl8491h6p-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl8502dvb-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl8502dvc-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl8502dvd-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl8513gfy-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl852108m-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl852108n-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl852108p-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl852108y-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl8521094-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl8521095-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl8521096-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl8521099-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl852109b-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl85210bb-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl85210bg-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl85210bh-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl85210bj-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl85210bk-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl85210bm-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl85210bp-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl85210bq-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl85210br-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl85210c6-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl85210d9-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl85210db-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl85210f5-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl85210f6-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl85210fd-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9010tbt-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9010ysw-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9010ysx-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9010ysy-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9010ysz-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9010yt0-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9010yt1-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl90113cp-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl90113ct-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl90113cv-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9021r0q-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9021r0r-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9021r0s-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9021r0z-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9021r10-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl90422qc-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl90422qf-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl90422qg-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl90422qh-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl90422qk-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl90422qt-w10,cmdb_ci_desktop_pc,in_stock,NULL,NULL,"In Stock",Y,1
mxl90422wv-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9071t5l-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl90827xy,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9091p73-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9091p77-w10,cmdb_ci_desktop_pc,in_stock,NULL,NULL,"In Stock",Y,1
mxl9091p7p-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9091pb6-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9091pb8-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9091pb9-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9091pbb-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9091pbc-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9091pbf-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
mxl9091pbg-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
naup-profdc07,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
nc-pcl-labs-008,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
nc-pcl-labs-009,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
nc-pcl-labs-010,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
nc-pcl-labs-011,cmdb_ci_desktop_pc,in_stock,NULL,NULL,"In Stock",Y,1
nc-pcl-labs-012,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0gtshp-x7,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,2
pc0haz96-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pc0haz97-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pc0jmjch-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0jmjcw-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0k50gd-x7,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0kb0a0-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pc0m1fbs-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pc0m2sn6-x7,cmdb_ci_laptop_pc,"Duplicate / Invalid",NULL,NULL,"Duplicate / Invalid",Y,1
pc0m2sn6-x7,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pc0pm3ru-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pc0q6m1e-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pc0qcqz0-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0qgkag-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pc0s5e08-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0s5x43-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0s7wgs-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0s7wgt-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0s7wh7-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0s7whr-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0s7whs-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0s7wj1-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0s7wj5-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0s7wjl-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0s7wjq-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0smww3-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0sxtjz-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0sxtkt-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0sxtl7-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0tarr7-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pc0u1rq0-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pc0u7046-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pc0uvdfp-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pc0uvdfw-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pc0v77au-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0va28c-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
pc0va28g-w10,cmdb_ci_desktop_pc,installed,NULL,NULL,Installed,Y,1
PC925,cmdb_ci_rack,installed,NULL,NULL,Installed,Y,1
PC926,cmdb_ci_rack,installed,NULL,NULL,Installed,Y,1
PC927,cmdb_ci_rack,installed,NULL,NULL,Installed,Y,1
pf0dd2u9-x7,cmdb_ci_laptop_pc,"Pending Decommission",NULL,NULL,"Pending Decommission",Y,1
pf0dr6pp-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0ecfhh-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0erdma-x7,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0f8yga-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0gtgws-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0gyjzl-x7,cmdb_ci_laptop_pc,"Duplicate / Invalid",NULL,NULL,"Duplicate / Invalid",Y,1
pf0gyjzl-x7,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0hs9r8-w10,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
pf0hsbzs-w10,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
pf0iwu83-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0izfqf-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0j1cwz-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0j1usv-w10,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
pf0j1uwp-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0j1v1x-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0j7cw7-w10,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
pf0j7evl-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0jpmaq-w10,cmdb_ci_laptop_pc,"In Stock",NULL,NULL,"In Stock",Y,1
pf0klw0l-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0mys6r-w10,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
pf0pv3nf-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0px8m5-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0qn4th-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0qn96k-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0qnm6s-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0qrud8-x7,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0qw4mw-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0r40wr-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0rh7sj-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0rlzve-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0rm1x3-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0rm1y9-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0s097m-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0s16kv-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0s16la-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0s6x69-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0s750f-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0sgew2-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0smef9-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0spbl8-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0svpq9-x7,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0tntpn-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0tnvsk-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0tzrun-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0vnjf8-w10,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
pf0vuxmt-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0vvqr9-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0w5k8k-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0wdgbl-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0x64yg-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0x67w6-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0x6al3-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0x6uzv-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0x6wu2-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0xfu84-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0xknc8-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0yz1hn-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0yz2a5-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0yz43t-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf0zt3h5-w10,cmdb_ci_laptop_pc,"Duplicate / Invalid",NULL,NULL,"Duplicate / Invalid",Y,1
pf0zt3h5-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf104z2d-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf1068q0-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf10rayg-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf10razm-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf10tpap-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf10vr1p-w10,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
pf11cnmj-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf11cpq8-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf11cxn2-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf11gmfe-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf11n1gy-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf12g7nt-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf12trns-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf13r8c5-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf13u7tl-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf13u7ud-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf13u9uy-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf13ue03-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf1601ts-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf16rp1k-w10,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
pf16rr49-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf16rr5q-w10,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
pf16rta3-w10,cmdb_ci_laptop_pc,Installed,NULL,NULL,Installed,Y,1
pf172p9w-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf172p9z-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf172pa1-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf172pa5-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf172pa9-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf173b98-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf173dzr-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf1781r9-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf17ce5p-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf17dvum-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf17munu-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf17q8em-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf17qhf5-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf17qhgu-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf17qj36-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf17qj54-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf17qkwg-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf17ql7u-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf17ql98-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf17qlac-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf17qlaq-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf17qldv-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
pf17qnls-w10,cmdb_ci_laptop_pc,installed,NULL,NULL,Installed,Y,1
